mail,shop_id,score,review_text,date_added
John6358@gmail.com,8,0,ФУ. Не куплю в этом магазине больше ничего.,2016-8-26
Lee2021@hotmail.com,19,1,,2021-12-18
Richard6515@gmail.com,2,3,,2023-2-28
Esther6328@gmail.com,1,8,Прекрасный магазин.,2019-7-3
Robert1880@gmail.com,8,0,,2019-1-3
David1331@gmail.com,6,4,,2022-9-21
Kimberly9314@gmail.com,15,2,,2020-5-4
Mary4345@hotmail.com,17,0,,2018-5-21
Robert1243@gmail.com,16,7,Просто средний магазин.,2015-12-10
Shawn8445@hotmail.com,18,0,,2011-10-9
Gerda7797@hotmail.com,10,8,,2017-8-23
Tina8276@gmail.com,19,2,,2011-3-8
Edward9083@hotmail.com,19,1,Отлично! Это невероятно хороший магазин.,2020-6-10
Dale2890@gmail.com,22,9,,2021-12-21
Carol3950@hotmail.com,17,6,,2019-4-15
Audrey7952@gmail.com,19,0,Это ну такое.,2019-4-7
Nathan2578@hotmail.com,18,7,На самом деле хороший магазин!,2017-9-12
Ruben6074@hotmail.com,10,3,Это ну такое.,2016-4-20
Dennis6926@hotmail.com,1,5,"На самом деле прекрасный магазин, мне все понраивлос!",2021-6-12
Mary6289@gmail.com,9,8,ФУ. Не куплю в этом магазине больше ничего.,2011-2-14
William1937@gmail.com,13,5,,2017-10-19
Fred3941@gmail.com,13,5,Средненько! Это средний по сервису магазин.,2021-5-2
Alfredo7024@hotmail.com,2,8,,2013-8-13
Jesse8794@gmail.com,2,1,,2016-6-21
Timothy7410@hotmail.com,9,9,,2021-9-16
Katheleen9769@hotmail.com,10,4,,2022-11-6
Brandy5588@gmail.com,22,5,Прекрасный магазин.,2010-9-12
Rebecca6327@hotmail.com,4,0,ФУ. Не куплю в этом магазине больше ничего.,2013-2-19
Marguerite3178@gmail.com,11,8,ФУ. Не куплю в этом магазине больше ничего.,2013-6-19
Louie9469@hotmail.com,20,1,ФУ. Не куплю в этом магазине больше ничего.,2013-1-14
Marvin8462@hotmail.com,20,1,,2011-5-1
Travis8635@hotmail.com,8,4,Плохо! Мне не понравился магазин.,2011-11-16
Warren8656@hotmail.com,5,8,Ну неплохо.,2022-8-17
Lawrence8768@gmail.com,2,7,ФУ. Не куплю в этом магазине больше ничего.,2019-10-9
Eugene9696@gmail.com,8,4,,2014-12-27
Sandra9164@gmail.com,9,8,,2021-6-27
Bruce8899@gmail.com,19,10,Это ну такое.,2013-8-7
Mabel6022@gmail.com,5,5,,2023-2-24
Dorothy9737@gmail.com,7,2,Плохо! Мне не понравился магазин.,2013-9-17
Greg4280@hotmail.com,10,2,,2020-2-25
Patricia2733@gmail.com,16,8,,2023-10-23
Michael6774@gmail.com,17,2,Средненько! Это средний по сервису магазин.,2019-4-9
Crystal6540@hotmail.com,8,9,,2019-9-12
Inez8253@hotmail.com,10,5,ФУ. Не куплю в этом магазине больше ничего.,2012-7-9
Verla5424@gmail.com,9,10,ФУ. Не куплю в этом магазине больше ничего.,2010-5-20
Lucille3097@gmail.com,3,10,Это ну такое.,2017-7-3
April7850@gmail.com,5,3,,2015-10-4
Mabel2416@gmail.com,14,6,,2013-6-11
Dorothy5879@gmail.com,22,1,,2011-2-28
Reginald3010@hotmail.com,7,10,Хорошо! Это хороший магазин.,2018-3-17
Melvin5041@gmail.com,16,9,,2011-7-8
Debbie4338@hotmail.com,10,3,,2016-12-15
Kim3978@gmail.com,1,10,,2011-12-20
Cynthia8344@gmail.com,9,3,,2022-1-6
Kristie7233@gmail.com,19,10,,2012-10-22
Marcus6297@hotmail.com,4,4,ФУ. Не куплю в этом магазине больше ничего.,2019-12-10
Willie6791@gmail.com,3,0,,2020-9-27
Jason8278@gmail.com,2,5,,2021-6-21
Maxine5398@hotmail.com,18,10,Плохо! Мне не понравился магазин.,2021-6-2
Mary2935@gmail.com,3,8,"На самом деле прекрасный магазин, мне все понраивлос!",2012-3-12
James4030@gmail.com,17,10,На самом деле хороший магазин!,2013-3-11
Chasity2563@gmail.com,6,7,Плохо! Мне не понравился магазин.,2015-7-7
Lucy2987@gmail.com,14,3,,2013-5-2
Paula7448@hotmail.com,16,9,ФУ. Не куплю в этом магазине больше ничего.,2015-1-28
Andrea2362@hotmail.com,19,0,,2022-4-5
Eric5687@gmail.com,20,5,Прекрасный магазин.,2023-4-16
Wallace7628@gmail.com,1,7,,2020-2-12
Misty6689@gmail.com,22,5,Это ну такое.,2015-1-24
George2685@gmail.com,22,8,Это ну такое.,2020-1-1
Berta9575@hotmail.com,18,7,Хорошо! Это хороший магазин.,2012-4-4
David7975@hotmail.com,17,8,На самом деле хороший магазин!,2010-5-12
Kimberly9417@gmail.com,3,10,,2013-2-3
Stanley2029@gmail.com,12,0,Просто средний магазин.,2019-8-1
Marie1533@hotmail.com,20,1,,2021-11-24
Grace1624@gmail.com,21,7,ФУ. Не куплю в этом магазине больше ничего.,2011-6-11
Willie6939@gmail.com,2,1,,2011-9-21
Darlene5822@gmail.com,0,10,Это ну такое.,2022-9-2
George6676@hotmail.com,18,7,Хорошо! Это хороший магазин.,2013-1-27
John5040@hotmail.com,18,10,ФУ. Не куплю в этом магазине больше ничего.,2014-12-1
Darrel2157@gmail.com,21,8,Плохо! Мне не понравился магазин.,2016-3-24
Olga4183@gmail.com,16,6,Плохо! Мне не понравился магазин.,2012-6-4
Virgil6187@hotmail.com,19,1,,2018-1-18
Carl6243@hotmail.com,12,10,,2011-11-17
Robert1277@gmail.com,6,8,"На самом деле прекрасный магазин, мне все понраивлос!",2016-5-24
Jae9033@hotmail.com,9,0,,2018-12-10
Sandra8323@gmail.com,13,3,,2016-4-5
Geraldine3987@hotmail.com,6,1,Просто средний магазин.,2011-1-9
Joseph1082@hotmail.com,20,10,,2013-7-12
Scott6639@gmail.com,12,9,Прекрасный магазин.,2021-6-4
Tyrone6915@gmail.com,19,3,Отлично! Это невероятно хороший магазин.,2018-7-2
Maida4361@hotmail.com,19,4,ФУ. Не куплю в этом магазине больше ничего.,2013-3-13
Jill7527@gmail.com,19,7,Средненько! Это средний по сервису магазин.,2019-7-27
Maria7821@hotmail.com,20,7,Просто средний магазин.,2015-11-7
Jenna7939@hotmail.com,12,2,,2019-2-13
Andrew7825@hotmail.com,0,10,,2019-10-20
Beatrice1958@gmail.com,19,3,Просто средний магазин.,2022-6-6
Lillian7716@hotmail.com,21,5,ФУ. Не куплю в этом магазине больше ничего.,2020-1-20
Elizabeth7558@gmail.com,6,10,Хороший магазин.,2016-3-26
Erik6564@gmail.com,2,0,"На самом деле прекрасный магазин, мне все понраивлос!",2010-10-17
Raymond2293@hotmail.com,0,6,Отлично! Это невероятно хороший магазин.,2021-10-24
Marian5866@hotmail.com,16,9,Средненько! Это средний по сервису магазин.,2016-1-1
Velma7341@gmail.com,4,6,"На самом деле прекрасный магазин, мне все понраивлос!",2014-4-14
Destiny6798@gmail.com,0,1,,2016-5-11
Ivan8614@gmail.com,13,1,,2016-6-23
Barbra4774@gmail.com,5,9,,2010-11-23
Wendy1231@hotmail.com,8,3,,2015-9-3
Shirley3611@hotmail.com,17,4,,2017-11-4
Daniel2865@gmail.com,10,2,Это ну такое.,2016-6-26
Barbara9093@gmail.com,15,1,Это ну такое.,2021-5-3
Michael7336@gmail.com,11,4,Просто средний магазин.,2019-11-9
Victor7482@hotmail.com,15,8,,2019-5-8
Walter3077@gmail.com,21,0,,2015-9-20
Reginald6424@hotmail.com,21,0,,2014-4-6
Mario3033@hotmail.com,1,7,Прекрасный магазин.,2012-5-21
Delores9573@gmail.com,16,9,,2023-9-5
William8467@gmail.com,11,0,,2023-8-15
Kimberly9059@gmail.com,1,6,,2021-11-1
Floyd1018@hotmail.com,19,4,Просто средний магазин.,2023-5-10
Thomas8487@hotmail.com,9,1,,2016-3-21
Keith5847@hotmail.com,22,5,,2014-4-14
William8676@gmail.com,8,6,Отлично! Это невероятно хороший магазин.,2015-10-28
Melvin1728@hotmail.com,4,6,Хорошо! Это хороший магазин.,2013-1-5
Jeffrey1917@gmail.com,15,0,,2019-6-27
Gina5631@gmail.com,2,8,Хорошо! Это хороший магазин.,2011-8-9
Donna6441@gmail.com,10,1,,2015-12-23
Hattie9383@hotmail.com,8,2,ФУ. Не куплю в этом магазине больше ничего.,2021-8-18
Catherine6314@hotmail.com,20,4,,2016-8-5
Robert7562@gmail.com,2,3,,2015-6-12
Leonard1168@hotmail.com,1,3,,2013-8-14
Fatima1349@hotmail.com,19,4,,2010-2-2
Scott2435@gmail.com,3,10,Это ну такое.,2011-1-7
Stacy6913@gmail.com,1,2,,2019-10-2
Patrick8823@hotmail.com,13,5,,2017-1-12
Dorothy7942@hotmail.com,12,1,,2011-10-17
Stephanie6149@hotmail.com,9,4,,2013-8-5
Patricia2543@hotmail.com,21,5,На самом деле хороший магазин!,2022-3-8
Maryann9540@hotmail.com,0,9,,2023-11-27
Heather8351@gmail.com,22,7,,2010-8-11
Barbara9128@hotmail.com,17,0,Плохо! Мне не понравился магазин.,2013-4-28
Nichole9566@gmail.com,2,2,,2019-8-4
Cynthia8728@hotmail.com,5,7,ФУ. Не куплю в этом магазине больше ничего.,2021-10-24
Salvatore3612@hotmail.com,1,6,,2019-4-26
Jason9711@gmail.com,13,2,,2014-7-26
James2357@hotmail.com,8,9,Плохо! Мне не понравился магазин.,2017-6-8
Richard1627@gmail.com,18,2,,2012-10-15
Ivette7274@hotmail.com,22,5,Плохо! Мне не понравился магазин.,2014-9-7
David9074@hotmail.com,19,1,,2012-7-2
Martin3492@gmail.com,3,8,,2020-7-21
Virginia8481@hotmail.com,6,5,,2022-9-2
Edna5889@gmail.com,21,10,,2015-12-20
James2616@gmail.com,10,7,,2017-10-20
Karen3534@gmail.com,20,2,,2020-8-7
Bessie3371@hotmail.com,21,7,,2010-11-7
Prince8283@hotmail.com,8,9,Плохо! Мне не понравился магазин.,2016-9-22
Sheila4639@gmail.com,3,8,Прекрасный магазин.,2011-1-23
Lois7587@hotmail.com,16,8,ФУ. Не куплю в этом магазине больше ничего.,2012-3-1
Ken7145@gmail.com,10,3,,2020-9-11
Jonathan7654@hotmail.com,21,4,,2010-3-12
Chester6312@hotmail.com,22,10,Просто средний магазин.,2017-6-27
Mattie7330@hotmail.com,11,1,Плохо! Мне не понравился магазин.,2018-5-25
Gabriel6058@hotmail.com,12,1,,2023-1-23
Bryce4874@gmail.com,15,4,,2013-5-27
Rodney2850@hotmail.com,17,10,,2017-7-20
Robert8552@gmail.com,10,2,,2016-6-2
Theresa2919@gmail.com,0,6,,2021-11-2
Tara3422@gmail.com,13,7,,2013-9-10
Dean3290@hotmail.com,22,0,Хорошо! Это хороший магазин.,2012-11-8
Rita2021@gmail.com,20,6,,2013-4-22
Samuel7996@hotmail.com,0,2,,2017-10-9
Grace5341@gmail.com,5,8,,2018-10-11
Guy5476@hotmail.com,15,9,Хорошо! Это хороший магазин.,2011-11-16
Matthew7933@hotmail.com,15,0,,2017-12-11
Ismael3864@hotmail.com,8,7,Просто средний магазин.,2012-8-7
Grant6233@hotmail.com,16,10,,2010-9-19
Steven5679@hotmail.com,10,6,,2019-7-21
Linda9622@hotmail.com,12,8,,2014-1-23
Carol4639@gmail.com,17,2,Отлично! Это невероятно хороший магазин.,2017-6-14
Veola8166@gmail.com,9,7,Это ну такое.,2011-11-5
Leo6547@gmail.com,9,4,Отлично! Это невероятно хороший магазин.,2015-4-2
Tommy1150@hotmail.com,18,8,Средненько! Это средний по сервису магазин.,2015-2-3
Henry4036@gmail.com,0,1,Просто средний магазин.,2023-7-9
Barbara1781@gmail.com,17,0,,2019-4-27
Andrew4810@hotmail.com,9,2,Прекрасный магазин.,2010-11-8
Antonio1534@hotmail.com,18,6,Отлично! Это невероятно хороший магазин.,2019-3-13
Kelly9080@gmail.com,12,8,,2021-11-15
Susan1777@gmail.com,17,0,,2017-12-12
Jack1271@hotmail.com,13,8,ФУ. Не куплю в этом магазине больше ничего.,2011-1-8
Luisa2570@gmail.com,3,7,Отлично! Это невероятно хороший магазин.,2016-4-23
Rebecca5432@gmail.com,15,2,На самом деле хороший магазин!,2018-5-22
Ronnie3899@gmail.com,17,10,,2020-2-26
Anne5214@hotmail.com,9,1,,2010-6-12
Megan5491@hotmail.com,14,3,,2017-3-1
Susana4921@gmail.com,22,1,ФУ. Не куплю в этом магазине больше ничего.,2023-5-26
Jon8470@hotmail.com,3,0,Плохо! Мне не понравился магазин.,2018-10-28
Nathaniel7863@gmail.com,0,6,Это ну такое.,2013-9-22
Sharon6982@hotmail.com,10,2,,2019-5-4
Luis9357@gmail.com,8,6,,2010-12-13
Ronald9352@hotmail.com,6,9,На самом деле хороший магазин!,2021-3-25
Elise2691@hotmail.com,17,7,,2013-1-26
William4139@gmail.com,10,7,,2011-2-23
Toby1730@hotmail.com,19,6,Отлично! Это невероятно хороший магазин.,2022-6-7
Amanda2290@gmail.com,7,3,Отлично! Это невероятно хороший магазин.,2011-10-6
Mary2060@gmail.com,11,3,,2017-7-27
Robert7296@hotmail.com,19,4,Средненько! Это средний по сервису магазин.,2014-4-2
Kenneth9838@hotmail.com,11,3,Ну неплохо.,2020-7-7
Katie5779@gmail.com,2,10,На самом деле хороший магазин!,2014-4-12
Anna6933@gmail.com,14,7,,2016-1-1
William4245@hotmail.com,2,9,,2017-10-12
Sadie8289@hotmail.com,22,5,Хороший магазин.,2012-3-8
Joseph1178@hotmail.com,22,9,Это ну такое.,2015-7-6
Amanda7744@gmail.com,4,10,,2010-2-23
David5169@hotmail.com,4,8,,2019-11-6
Justin8441@gmail.com,1,4,ФУ. Не куплю в этом магазине больше ничего.,2018-7-19
Warren3312@hotmail.com,17,5,Плохо! Мне не понравился магазин.,2016-3-1
Logan3649@gmail.com,3,4,Плохо! Мне не понравился магазин.,2019-3-26
Timothy5630@hotmail.com,18,6,Плохо! Мне не понравился магазин.,2014-2-8
Gregg5278@hotmail.com,9,0,Это ну такое.,2015-9-27
Leonard9253@hotmail.com,13,6,,2015-1-28
Shannon5178@hotmail.com,21,0,Плохо! Мне не понравился магазин.,2012-5-19
Nicholas5570@hotmail.com,7,3,Средненько! Это средний по сервису магазин.,2018-12-18
Joan3630@hotmail.com,17,2,,2020-7-5
Mia8197@gmail.com,19,0,Хороший магазин.,2022-12-3
Betty7568@gmail.com,16,2,,2010-8-8
Virginia3783@gmail.com,15,9,,2017-11-12
Melinda5597@hotmail.com,2,1,,2022-2-26
Mara2482@gmail.com,21,7,,2012-1-11
Mary1262@gmail.com,3,6,Это ну такое.,2011-3-12
Daniel1369@gmail.com,3,10,,2014-3-7
Mark5592@hotmail.com,1,8,Прекрасный магазин.,2015-7-26
Mitchell4829@hotmail.com,7,2,,2020-6-17
Vivian4291@hotmail.com,4,1,,2010-1-12
Heather8439@gmail.com,16,7,Плохо! Мне не понравился магазин.,2019-10-18
Wm2660@gmail.com,21,6,,2021-10-27
Marlene9435@gmail.com,3,10,,2010-12-7
Luis4822@hotmail.com,9,2,,2013-3-28
German6536@gmail.com,16,2,,2014-6-8
Carmen4555@hotmail.com,5,2,,2010-7-4
Sandra6523@gmail.com,12,1,,2010-2-27
Martha3016@hotmail.com,10,10,,2015-8-9
Everett7468@hotmail.com,8,3,ФУ. Не куплю в этом магазине больше ничего.,2012-12-8
Emily9039@gmail.com,17,1,Это ну такое.,2012-9-24
Diane1683@gmail.com,0,8,,2019-11-14
Rita7830@hotmail.com,1,2,,2010-2-10
Don9461@hotmail.com,20,3,Плохо! Мне не понравился магазин.,2023-3-23
Ruth8485@hotmail.com,22,8,,2021-5-21
Sandy1535@gmail.com,6,10,,2010-10-2
Dennis8042@gmail.com,6,6,,2011-12-9
Lisa1062@hotmail.com,12,5,Плохо! Мне не понравился магазин.,2013-2-14
Judith1652@gmail.com,19,3,Это ну такое.,2015-9-9
Annie7371@hotmail.com,4,8,Средненько! Это средний по сервису магазин.,2019-9-24
Emily4083@gmail.com,3,5,,2011-5-23
Mary6593@gmail.com,21,0,Хорошо! Это хороший магазин.,2011-6-27
Eric2224@gmail.com,15,1,"На самом деле прекрасный магазин, мне все понраивлос!",2010-10-16
Sidney4723@gmail.com,5,10,,2012-12-4
Sharon1196@hotmail.com,6,10,"На самом деле прекрасный магазин, мне все понраивлос!",2023-11-21
Jeffery5185@hotmail.com,19,4,,2020-7-28
Carmen3088@gmail.com,10,7,,2022-2-7
Christy3672@gmail.com,11,0,,2014-5-9
Angela1167@hotmail.com,14,0,Отлично! Это невероятно хороший магазин.,2020-4-23
Beth4386@gmail.com,3,8,,2016-9-7
Arnold3052@hotmail.com,14,7,,2016-2-21
Antonia1922@gmail.com,15,0,Плохо! Мне не понравился магазин.,2022-9-2
Florence7569@hotmail.com,9,10,,2020-7-1
Jennifer2889@hotmail.com,16,5,,2017-3-10
Edward1363@hotmail.com,15,7,,2023-12-20
Angelia9870@hotmail.com,17,0,,2020-6-24
Ophelia6988@hotmail.com,17,7,,2023-8-27
Charles7147@hotmail.com,1,1,,2011-9-9
Joseph6374@hotmail.com,6,5,,2011-4-3
Richard9799@hotmail.com,0,10,Плохо! Мне не понравился магазин.,2010-10-1
